lower,med,upper,param,tree,tiptypes,prop,multiplier
0.028547575838342647,0.6632341501605137,0.9999105062330603,SSFrac,tree84,no,0,1
1.4173771012478462,1.495140947912685,1.5587002282244178,Re,tree84,no,0,1
1.0082900432402382,1.8196603763242767,11.299693072549857,ReMultiplier,tree85,no,0,1
0.020692473702418366,0.6989721408041998,0.9992435068323766,SSFrac,tree85,no,0,1
1.4150959815732809,1.4777724151494314,1.5435677981499012,Re,tree85,no,0,1
1.0098533640981253,1.8863077774224708,10.574974737434932,ReMultiplier,tree86,no,0,1
0.04281600750945256,0.7000374196293698,0.9984150078486901,SSFrac,tree86,no,0,1
1.4526817161134362,1.537284128657346,1.6053563705041614,Re,tree86,no,0,1
1.0031648170978273,2.343370168568211,9.936289682761696,ReMultiplier,tree87,no,0,1
0.039266177890753665,0.6619599776738287,0.9990867563842262,SSFrac,tree87,no,0,1
1.4067723264858825,1.479377009445039,1.5523555701523495,Re,tree87,no,0,1
1.0022787541863079,2.855000063894981,11.998175500946957,ReMultiplier,tree88,no,0,1
0.05544177029714409,0.6423334608455075,0.9996564930667683,SSFrac,tree88,no,0,1
1.4141196973963361,1.4919504328771969,1.5668693183507958,Re,tree88,no,0,1
1.0022244636919762,2.7723860009955184,10.24388580989443,ReMultiplier,tree89,no,0,1
0.05248650537514178,0.6396025798750109,0.9759246193464387,SSFrac,tree89,no,0,1
1.4351377069444926,1.496669597391843,1.5566368366765055,Re,tree89,no,0,1
1.0120981548834544,2.2313755071953754,6.876459288860815,ReMultiplier,tree8,no,0,1
0.0042754091015816745,0.47872161751816605,0.9596137968349318,SSFrac,tree8,no,0,1
1.3850678495232749,1.4548086728866734,1.5292270032574538,Re,tree8,no,0,1
1.0055806583318578,1.7890200386731148,10.403724325668813,ReMultiplier,tree90,no,0,1
0.05052183588836108,0.6777535635226244,0.9998854754777451,SSFrac,tree90,no,0,1
1.423485587040269,1.4943749242791093,1.562062424120624,Re,tree90,no,0,1
1.0050338596203494,2.2812872118750374,9.35716401440797,ReMultiplier,tree91,no,0,1
0.00303188799262109,0.6405421389338661,0.9552381277515546,SSFrac,tree91,no,0,1
1.4797438612765297,1.5531298688097184,1.6260524107369114,Re,tree91,no,0,1
