lower,med,upper,param,tree,tiptypes,prop,multiplier
0.04061490239881943,0.05966171218113338,0.08648647260145698,SSFrac,tree51,no,0.05,10
1.4517914757440125,1.557596925610012,1.6595811667405747,Re,tree51,no,0.05,10
6.912851059256631,9.122208949084513,11.644646312814762,ReMultiplier,tree52.log,yes,0.05,10
0.04446843523689705,0.05878385348507774,0.07874467459142856,SSFrac,tree52.log,yes,0.05,10
1.4721562134284731,1.5754137337316012,1.6749284809639189,Re,tree52.log,yes,0.05,10
6.658677762895196,9.245527161542883,11.446434568964504,ReMultiplier,tree52,no,0.05,10
0.023668719667549236,0.04972101228556,0.07810394237589739,SSFrac,tree52,no,0.05,10
1.4611393315254435,1.5646863004619376,1.6764010613786176,Re,tree52,no,0.05,10
7.905438657052812,10.367723973150994,12.590503723645355,ReMultiplier,tree53.log,yes,0.05,10
0.03437520248634339,0.045419826690144785,0.057193830366013505,SSFrac,tree53.log,yes,0.05,10
1.3832926362617142,1.502179767348284,1.5934674278385161,Re,tree53.log,yes,0.05,10
8.255469546007348,10.587377456976585,13.315385452010776,ReMultiplier,tree53,no,0.05,10
0.02761733778060788,0.04538569022316373,0.06698272181730748,SSFrac,tree53,no,0.05,10
1.3962315758510817,1.5046578112462168,1.5926012387316837,Re,tree53,no,0.05,10
7.276627379046592,9.186561654472353,11.8576357655455,ReMultiplier,tree54.log,yes,0.05,10
0.0367939524772559,0.05085156636738645,0.06768719241084546,SSFrac,tree54.log,yes,0.05,10
1.454412913917532,1.5575929099632795,1.6677526623989725,Re,tree54.log,yes,0.05,10
7.238231007314377,9.506834868380825,12.344991956311231,ReMultiplier,tree54,no,0.05,10
0.030020227148507113,0.04618231201833909,0.06986906764172617,SSFrac,tree54,no,0.05,10
1.4565293515233684,1.539107147959561,1.6422163416470372,Re,tree54,no,0.05,10
6.697435860512417,8.511231066373352,10.735453029406779,ReMultiplier,tree55.log,yes,0.05,10
0.04280993713786822,0.057649529573323796,0.07454787181316151,SSFrac,tree55.log,yes,0.05,10
1.4230012788761959,1.5194980754368026,1.6234275010225363,Re,tree55.log,yes,0.05,10
6.368252792497616,8.797621589570502,11.250787270915929,ReMultiplier,tree55,no,0.05,10
0.03938733358931968,0.06314970585974077,0.09341598205597856,SSFrac,tree55,no,0.05,10
1.4225437795346128,1.5247819319522584,1.6289598631538262,Re,tree55,no,0.05,10
7.895782699664702,10.090938513142994,12.498645024911225,ReMultiplier,tree56.log,yes,0.05,10
0.040873385556660806,0.05462945729885552,0.07161672799621305,SSFrac,tree56.log,yes,0.05,10
